"","contribution_intercept","contribution_p_var_3","contribution_p_var_2","contribution_fractal_dimension","contribution_p_var_4","contribution_p_var_5","contribution_alpha","contribution_mean_gaussianity","contribution_mean_squared_displacement_ratio","contribution_vac_lag_1","contribution_p_var_1","contribution_straightness","contribution_max_excursion_normalised","contribution_alpha_n_3","contribution_alpha_n_2","contribution_alpha_n_1","contribution_D","contribution_p-variation","contribution_","variable_value_intercept","variable_value_p_var_3","variable_value_p_var_2","variable_value_fractal_dimension","variable_value_p_var_4","variable_value_p_var_5","variable_value_alpha","variable_value_mean_gaussianity","variable_value_mean_squared_displacement_ratio","variable_value_vac_lag_1","variable_value_p_var_1","variable_value_straightness","variable_value_max_excursion_normalised","variable_value_alpha_n_3","variable_value_alpha_n_2","variable_value_alpha_n_1","variable_value_D","variable_value_p-variation","variable_value_","predicted_class","real_class"
"227",0.227898366882249,-0.0419291166030109,-0.0354881421062992,0.0613087953889624,0.00706952603295818,0.0281563332844588,0.0297752502428046,0.0710214098717031,0.144733529146926,-0.0128609691730453,0.0782948185107386,0.0662358295759331,0.060104541178964,0.00554243022647072,0.0510123641839267,0.188105552562202,0.0196458958891289,0.0113543973209407,0.95998081241601,"1","-0.2003","-0.4769","4.712","0.1288","0.5007","0.699","0.615","0.02039","-2.293","-0.729","0.01867","0.3317","0.6847","0.7167","0.8443","0.4035","1","",4,0
"228",0.196250929835783,0.118915382989438,0.0163028476019951,0.0488338664458188,0.0179838530700881,-0.0339880996374915,0.098779981230687,0.0553902233468602,0.0930600326421637,0.0182283645992513,0.0986201793988506,0.00690113690489769,0.100834798472293,-0.0935923482508022,0.0657109571861282,0.177082924038733,-0.13009714015895,0.0558776231977989,0.911095512913543,"1","0.05875","-0.2926","4.802","0.4071","0.7454","0.923","0.4669","0.01112","-0.5798","-0.6445","0.03888","0.271","0.9067","0.9835","1.019","0.393","3","",4,0
"229",0.198033953365505,0.00393839408187749,-0.0540503967753986,0.0488329112780397,0.0200265150392827,0.0349633697949474,0.0577765182742262,0.114869039769278,-0.0383601245182653,0.0735496491635628,0.303237204872224,0.111358276094064,-0.0307376261324188,-0.0244153820167708,0.0138369534828438,-0.0461865435681446,0.0399610187888042,-0.113384329138717,0.713249401854941,"1","0.5737","0.09487","3.456","0.9768","1.321","0.9902","0.7903","-0.0004131","-0.002536","-0.451","0.003237","2.805","0.8742","0.9044","0.8714","0.05352","4","",4,0
"230",0.179950967335258,-0.0321430257502443,-0.00440686601627363,0.0294686299968096,0.0226272194387876,0.0194412716804087,-0.177339815973884,0.0263463348273253,0.129705069485449,-0.0338758416513909,0.105362960552257,0.0116554302469117,0.0287134617272381,-0.0180489359105565,-0.0433423220609106,0.260248512012774,-0.0767695746183065,0.129758394775281,0.557351870096933,"1","-0.3088","-0.502","5.083","-0.1421","0.007719","0.6041","0.4331","0.04128","-0.968","-0.7328","0.02369","0.4291","0.5235","0.5776","0.7503","0.2057","1","",4,0
"231",0.183987059118227,0.0157644969206042,-0.0358390599555824,0.0266204723730807,0.0586429803572862,0.0171381949376612,0.0930907079507592,0.22558508794778,0.0790985872860634,-0.0381123863072828,0.165723038082357,0.0183947073836827,0.0735648953316711,-0.0371132877860031,0.00359479741852353,0.0368557942313438,0.0259037370730204,0.0138498701219505,0.926749692485142,"1","0.5174","-0.001929","3.721","1.017","1.485","0.9071","1.224","0.009501","-0.1015","-0.511","0.07344","0.1943","0.7071","0.7703","1.062","0.5597","4","",4,0
"232",0.193712706383233,-0.00865742825763186,-0.0290873248614946,0.0389239559694892,0.0247081361696164,0.0462206378925706,0.0178633341199018,0.170262802938986,0.117324806270391,0.068457140699362,0.130461432961762,0.0433472594432962,0.0223331855619014,-0.0204528103688728,-0.0382614537341232,0.037878536111999,0.11322829690995,0.0151713046135677,0.943434518823904,"1","0.3868","-0.1133","3.989","0.8772","1.333","0.8831","0.817","0.009272","-0.03724","-0.5834","0.06288","0.1641","0.7923","0.8428","0.9472","0.2885","3","",4,0
"233",0.188139824732098,-0.00256980059589823,-0.0419581229117437,0.0653901023506542,-0.00815126462680899,0.0207121131310759,0.0820686314417575,0.0362422762575652,-0.0122580798899405,-0.0863994420133051,0.142143604151934,0.037340672970415,0.0600641069011194,0.00161565483152215,0.218693933832076,0.0201179715355745,0.0384405098184526,0.0366557505851124,0.79628844250166,"1","0.1283","-0.2889","4.648","0.584","1.06","0.988","0.725","0.003357","-1.268","-0.6582","0.09651","0.05769","1.116","1.207","1.083","0.8302","2","",4,0
"234",0.192193289149251,0.197512590482655,-0.0135945377930875,0.0370561667783369,-0.00443332507289118,0.0125294099433329,0.00241410535006356,0.0442240908481515,0.122729592414042,0.0634434811772309,0.115527228033315,-0.0528026306241252,0.0633823737014391,-0.121535656781979,0.0457673869075352,-0.0145957234986877,0.0504511808709041,-0.17865422291821,0.561614798967277,"1","-0.05254","-0.3442","4.075","0.2064","0.4305","0.8028","0.6725","0.0168","-0.09452","-0.6605","0.01402","0.8421","0.9267","1.156","0.6638","0.04834","1","",4,0
"235",0.184118085128413,-0.00114706264569597,0.00453214120093065,0.047121963947681,0.0331392832449974,-0.0870681146304288,0.105923752714808,0.0943707401921078,0.0463723524614994,0.0759431638704259,0.125754697287787,0.0870322234337321,0.0207051316372072,0.0429107061533336,0.0613671339691128,0.165997796740539,-0.0706208447439455,0.0224752431809463,0.958928393143451,"1","-0.01419","-0.3482","5.336","0.3073","0.6051","0.881","0.3178","0.007733","-0.0174","-0.6818","0.02239","0.1661","0.911","0.9438","0.6645","0.007267","2","",4,0
"236",0.202387526481891,0.00601111760870282,-0.0190499709113798,-0.113243579847368,0.0313685847120694,0.0160392084992561,0.0142386109371915,-0.0518574447409034,0.193412293006922,0.0663700661733766,0.0665099523158334,0.0356648605102455,0.0303441509240743,0.0157868605799941,0.128441434474704,-0.028449255525374,-0.0488752469330679,0.14613830550299,0.691237473769157,"1","0.8713","0.1895","2.382","1.467","1.995","0.9579","5.239","0.01145","-0.005814","-0.4789","0.03388","1.1","0.8065","0.8934","1.133","0.6178","5","",4,0
"237",0.204329317407725,0.0296543094426402,0.0132996833904796,0.0647086112914886,0.0752173821459931,0.00673518014575836,0.118714558617236,0.062843241534247,0.128314195839695,-0.0717191265704931,0.00966488308076224,-0.0282718609044597,-0.0120304688719146,-0.0960841900242566,0.139111256486463,0.1338998619598,-0.0166817883194342,0.0968059833555459,0.858511030007276,"1","0.1668","-0.2232","4.62","0.5647","0.9723","0.9725","0.6021","0.004862","-0.7432","-0.6106","0.05544","0.2092","0.9597","1.045","1.111","0.6534","3","",4,0
"238",0.223978365178194,0.0317076698137732,-0.0376460968907352,0.0193059020524612,-0.0176074532828064,-0.15693958172452,0.0370542017627762,-0.0640298158736971,0.140563587185158,-0.037122249802193,0.18613605970084,-0.0607610409130857,0.113091339787711,-0.144370486576957,0.117302719705739,0.0400884048468353,0.0233124280322374,0.165516072195574,0.579580025197304,"1","0.2945","-0.1673","3.386","0.7449","1.171","0.7754","1.744","0.05305","-1.329","-0.609","0.1059","0.3662","0.5294","0.7015","1.632","2.499","0","",4,0
"239",0.19009934820906,-0.00503917128119732,-0.0474898248418847,0.0573791746523642,-0.0578075236992077,0.0252739383910627,-0.0758248139702176,0.0736604438384715,0.243646119638731,-0.0207056727416084,0.0376911095070999,0.078802562301329,0.13891206086595,-0.0651042001916826,0.0416632745299774,0.0691005128186339,0.075392046371514,0.171561412508526,0.931210796906921,"1","-0.4347","-0.5831","4.613","-0.2947","-0.1583","0.5946","0.7671","0.05618","-0.9243","-0.7585","0.07028","0.2271","0.5823","0.7686","0.7666","0.2182","1","",4,0
"240",0.175919045161926,0.00150404668611254,0.187298742843583,0.0385663436801853,0.147910098703481,-0.114232853019471,0.185771821813256,0.0700896383344352,-0.0255784035711483,0.00192193871473412,0.0227731614992653,0.0168096755850853,0.0923805349424761,-0.0739437682521643,-0.0611145898735482,0.0105517923984144,0.111123242492026,0.0287396746894998,0.816490142828148,"1","0.09347","-0.2485","5.196","0.4221","0.7394","0.8175","0.5569","0.0122","-0.215","-0.608","0.04851","0.1109","0.7167","0.7487","0.7857","0.08567","2","",4,0
"241",0.186266294139183,-0.011962861112878,-0.0218213111885383,0.0493536683420097,0.0295781715487024,0.03516402001853,0.0668549441241991,0.0755970061918123,0.0555650938363376,-0.0204594339940098,0.182313418310545,0.0102216952282311,0.0542305697307975,-0.0377678173038661,0.0468372755391168,0.111188619273263,0.0278298366650054,-0.0099308986944997,0.82905829065394,"1","0.4724","0.003592","4.076","0.8934","1.272","0.9739","0.2881","0.00972","-0.07106","-0.5068","0.03344","0.6246","0.769","0.9072","0.9214","0.1863","3","",4,0
"242",0.200139896410228,0.0105888989590099,0.0372267105388083,0.0616870084788758,-0.00114549452944157,-0.049743045542454,0.067762192725669,0.0382974557801835,0.0714726699421089,0.00218334222260241,0.254027885446848,0.163857716772509,-0.082685404651159,-0.0781403852365516,0.019738259679854,0.0875928740736884,-0.0258383581000032,-0.0333382390203733,0.743683983950402,"1","0.2582","-0.1903","4.528","0.7182","1.175","0.9059","2.071","0.004286","-0.1336","-0.6098","0.009815","0.4407","0.8292","0.854","0.8578","0.08458","3","",4,0
"243",0.18610236671849,0.0554245414271515,-0.0139239959122,0.00796571986488018,-0.0918716886171342,0.0260748653369654,0.0162353339176117,0.0467618099976171,0.222712037158079,0.0263863184596338,-0.0904835085164061,-0.148640116203969,0.11133424941594,0.118395019133789,0.132417377180359,-0.0123650511219647,0.165039409308636,-0.0440279512629003,0.713536736284578,"1","-0.6645","-0.6992","3.057","-0.6891","-0.7498","0.6518","0.6888","0.1203","-2.216","-0.8214","0.2162","0.7095","0.3642","0.6463","2.292","2.006","2","",4,0
"244",0.196178330508899,0.00401635928946248,-0.0477696394299493,0.0448682604299916,0.0869088733999313,-0.0709419492249513,0.0143820117611981,0.00337014639979447,-0.035145223745135,0.0401590447952197,0.360232542033731,-0.0381620929798523,0.0289548465843553,-0.00406975737273363,0.0313910616316834,0.0385941691951494,0.0835010713862688,-0.0350901168702743,0.701377937792789,"1","0.7397","0.1118","3.476","1.387","2.026","1.097","1.707","-0.003927","0.06314","-0.4673","0.04895","0.1902","1.196","1.259","1.089","0.3446","4","",4,0
"245",0.20988097786107,0.0320042994112588,0.0630097646285906,0.0407769628534667,0.0580179904002749,-0.000549299643560319,0.0522316617948779,0.157057512313941,0.0186955958995079,0.0433375338522488,0.0269470220456149,0.0545055640729786,-0.10459723461527,0.124107625370769,0.0836303599662345,0.050920602188615,0.041892738353976,0.0225256959970916,0.974395372751687,"1","0.08871","-0.2298","4.219","0.3866","0.6724","0.9676","0.8129","0.001444","-0.6263","-0.5867","0.05605","0.2014","1.168","1.361","1.118","0.7395","3","",4,0
"246",0.186396438992834,0.00076931724996937,-0.0208245518686537,0.0409090927663984,0.0271928238387706,0.0343650905986386,0.127935757540192,0.0202155779909006,0.0929793781123686,0.142784245605555,0.0124562330833609,0.122612059328338,0.00722101542574038,0.0285211244495805,0.023187461607193,-0.00126311756700115,0.066674095697302,0.00670012466721726,0.918832167518704,"1","0.4112","-0.17","4.331","0.9901","1.525","0.6492","1.581","0.02209","-1.351","-0.6582","0.0321","0.2304","0.4582","0.4943","0.851","0.5011","3","",4,0
"247",0.168219480745974,-0.00534805137646122,-0.0241012944309323,0.0546119701971247,-0.12933508788135,-0.0254939025094871,0.0988959437944847,0.0434633864367096,0.0957384746300306,-0.16976270233468,0.266059330447136,0.0775108385307826,0.113872636071073,-0.00958972169305494,0.00381986334859585,0.0791726446216277,0.0335813427053872,-0.0402127231896751,0.631102428113285,"1","-0.01119","-0.363","4.247","0.374","0.7839","0.8228","0.6104","0.01933","-1.542","-0.6871","0.01387","0.6341","0.8368","0.9375","0.9955","0.5365","2","",4,0
"248",0.186230732769809,-0.000714364249348176,0.068003897615764,0.047606364987896,0.052516260339274,0.0267238160132744,0.0494474662225173,0.121770321113159,0.106681339307374,0.0549548862517558,0.178883648237602,-0.00764933694932102,0.023372965630559,-0.00691538138184244,-0.0288348193483524,-0.0122966660580587,-0.0368533756245694,-0.0945448137702105,0.728382941107282,"1","0.264","-0.2115","3.891","0.7796","1.307","0.8315","1.048","0.02359","-0.5752","-0.6296","0.07472","0.2767","0.7484","0.9438","1.255","1.116","3","",4,0
"249",0.192188153871255,0.00667572522708354,-0.0156926139902483,0.045044035145641,0.0224212545964064,-0.0116548892394682,0.119821752676847,0.0979434673277286,0.0869375629995538,-0.10853859145753,0.0534447384985623,0.122669614636511,0.0493115612631729,-0.0333243119512011,0.0030210509672044,0.107282282213761,0.116327201835771,-0.00381629254265503,0.850061702078394,"1","0.3421","-0.07828","4.319","0.7435","1.136","0.8886","0.5731","0.008415","-0.414","-0.5263","0.03339","0.3138","0.81","0.8661","1.096","0.91","3","",4,0
"250",0.241683000786949,-0.00179855547624966,-0.0193019648781047,-0.0111258610163211,0.0278119737563843,0.110693917383548,-0.0463877421795537,0.0358876766551562,0.00157239061653344,0.201909604453909,-0.0272420088804913,0.121792610613969,-0.0360490643168065,0.110602800586177,0.117889526041522,-0.137478449254829,0.0482446920539882,-0.144738061755228,0.593966485190552,"1","0.5095","-0.003319","6.151","1.032","1.56","1.043","0.2962","-0.001425","-0.0261","-0.5048","0.07611","0.04716","1.024","1.052","1.015","0.2043","4","",4,0
"251",0.184130107172409,0.00107358203146074,-0.0585501194302161,0.0337683080898133,-0.0525035573057144,-0.0220322087420671,0.0741076447862183,-0.0127318621157518,0.0894704636305735,-0.0535421860968763,0.0618252699472718,0.0100315549923391,0.0962170962230352,-0.0210483697954109,-0.00871309876592391,0.0321986077963437,0.0607857472701512,-0.0436906759802498,0.370796303707405,"1","0.0179","-0.3626","3.744","0.3526","0.609","0.7843","1.142","0.01367","-0.913","-0.7209","0.0122","0.7635","0.8075","0.8838","0.8562","0.256","3","",4,0
"252",0.207745197246922,0.0757859352239245,0.00852126269834952,0.0212550301543269,0.0353211817774904,-0.0229205662002824,0.12321409851118,0.103127563540963,0.0516686539165441,-0.0422741731048434,0.0157701359425869,-0.0227189080981777,0.0457945762676555,-0.0444867776018244,0.0309714797772359,-0.0718906598109965,0.0974045564995241,-0.00828931595019688,0.603999270790382,"1","0.1085","-0.1918","3.834","0.3918","0.6726","0.8517","0.696","0.0337","-0.6352","-0.5372","0.07695","0.5002","0.6567","0.9337","1.332","0.7182","2","",4,0
"253",0.174065811861671,0.00610924546346128,-0.0104173875384757,0.0503228558837731,0.0300484427141956,0.0372681849791354,0.130612975371193,0.111897734752063,-0.0450031382194785,0.187859418213111,0.0780860738235151,0.135888167735307,-0.0142980446820927,-0.0643829523788814,0.0256012682309266,0.0832147383648739,-0.0365089735154529,0.024240319578689,0.904604740637534,"1","0.4812","0.002315","4.156","0.9172","1.305","0.9776","0.3108","-1.349e-05","-0.005093","-0.5014","0.01199","0.9037","0.9762","1.162","0.6745","0.0328","3","",4,0
"254",0.192545542534572,0.0284769645710686,-0.059170624792743,0.0313200631930745,0.00776777520677363,-0.00510954160854565,0.106933663365184,0.0653531810319214,0.186456998297632,0.0177808841153121,0.0968625296742482,-0.0163513980209271,0.115335937299144,0.0160069229986038,0.0437267762684169,-0.0259008539229292,0.0311240514332709,0.0739105543159208,0.907069425959998,"1","0.1206","-0.2495","3.724","0.4849","0.8373","0.6952","0.9915","0.03409","-0.3254","-0.622","0.03022","0.6142","0.6637","0.9005","0.8511","0.2625","0","",4,0
"255",0.144311653115266,0.0247071425965727,-0.0358763001075311,-0.0440011438153701,0.00720823692508901,0.00106284254615552,0.0627066832692947,0.187239674323179,-0.0167997646358745,-0.0337285131521889,0.0629185652177758,-0.00110142400412544,-0.032488104553205,0.0120884937822919,0.21599032490939,0.284760272885441,0.0397541188462005,-0.0423140368715451,0.836438721276817,"1","0.3116","-0.08843","2.439","0.6756","1.006","0.9397","0.833","0.02322","-0.005121","-0.5145","0.1384","0.75","0.5026","0.9176","0.4714","0.1193","0","",4,0
"256",0.196080390849915,-0.0156084578437488,-0.0248388323332593,0.0284160856525476,0.0724783677678625,0.0100422444938318,0.0436818379659799,0.176000099101861,0.217880702358636,0.102073078786789,-0.027576423667741,-0.0714883939022964,-0.0530115018332393,0.0593377779431565,-0.00728591545558999,0.0993355010454735,0.041635888830672,-0.0906926465036891,0.756459803257161,"1","-0.2657","-0.5379","3.871","0.002414","0.2171","0.7873","0.8563","0.01499","-0.5504","-0.7812","0.02666","0.282","0.7348","0.7637","0.8017","0.1303","1","",4,0
"257",0.209795845097927,-0.00600997714558635,-0.0229308186366888,-0.000291059892821272,0.0271789566435185,0.0546393175635052,0.0997534396081192,-0.0158897335925534,0.0789823383232751,0.184587131886915,0.0725975921133583,-0.0137259487889174,0.0798042315186184,0.00414951981415823,0.048164623678796,0.0199160897721685,0.027581497693028,0.0188684804807511,0.867171526137572,"1","0.3894","-0.051","6.318","0.8087","1.209","0.9721","0.334","0.002028","-0.0259","-0.5148","0.03877","0.07656","0.9169","0.9394","1.012","0.4034","3","",4,0
"258",0.189903813616568,0.00377081703922755,-0.0212751400123598,0.0452236089253842,-0.0634765130794567,0.000783874288233649,0.101659949830421,0.0578097547659087,0.0616487326715924,-1.20921101970928e-05,-0.0061472977338578,-0.00924562346141505,0.0439717051062909,0.125520115635831,0.0628742886537844,0.126747893266645,-0.0626245614308988,-0.0687280083892295,0.588405317582474,"1","-0.1298","-0.4596","3.922","0.1984","0.5142","0.7017","1.223","0.05318","-0.4114","-0.7634","0.08283","0.309","0.6592","0.8316","0.6717","0.1091","2","",4,0
"259",0.176051964836607,0.0936418874191332,-0.00691070554083981,0.0325174915526864,-0.0136347356216667,-0.0142248548499229,-0.00465089551421402,0.0247121285877239,0.119162605017412,0.0992188868549201,0.0122291771451334,-0.00906036329745996,0.167789153501259,-0.132050754517707,-0.0113385488842712,0.21524468433895,0.0559643844801899,0.0794501781847434,0.884111683692676,"1","0.0291","-0.3316","5.998","0.3835","0.7274","0.7369","0.3964","0.01552","-0.5954","-0.6848","0.03418","0.1541","0.7311","0.8645","0.8452","0.2876","2","",4,0
"260",0.172490684688153,0.0291203236774905,-0.0488232980392707,0.0516747484598971,0.00692951159994731,0.0620672021877037,0.0601407234078414,0.0372402501274142,-0.0947001099734554,-0.0295682965434,0.169525150974345,-0.022143641626242,0.0414783062242732,-0.0746549618389721,0.0203039280624846,0.119501295577905,-0.0532118315147706,-0.0861971552912371,0.361172830160107,"1","0.3148","-0.1157","5.026","0.7415","1.172","1.02","0.7517","-0.001529","-0.1545","-0.559","0.1259","0.1289","0.9564","1.133","1.067","0.3322","4","",4,0
"261",0.209842147107559,0.0450242575038898,-0.0800189639777597,0.0565427314297987,0.0348390910061967,-0.0374311041055732,-0.0683359837529764,0.0819847731281083,-0.0309703626009626,0.21447614977174,0.108582657496182,0.0864230718907084,0.0765113883865882,0.137215380113741,0.0433188894072017,0.025727233895422,0.0246052827014461,0.0117641313783864,0.940100770779696,"1","0.4176","-0.022","4.194","0.8221","1.201","1.1","0.8031","-0.003489","-0.04056","-0.4998","0.01763","0.2824","1.294","1.347","1.126","0.5957","3","",4,0
"262",0.178120311269356,-0.000266844662675125,-0.00624334388957873,0.0245141456229041,0.0439444464373291,-0.0303503021859263,0.125128821433254,0.0472065884495188,0.0919631203185037,-0.187781680156806,0.0903643118316254,0.0665637993483124,0.171395673180061,0.0471028184663448,0.0494949776336623,0.138126231376233,0.0731903111294532,0.0214379651762951,0.943911350777867,"1","0.3552","-0.1065","5.259","0.809","1.246","0.9499","0.5913","0.002517","-0.5681","-0.5606","0.04379","0.1125","0.9553","1.033","1.043","0.6419","3","",4,0
"263",0.217608393282216,0.0687770379806972,-0.0470016102644197,0.0468768668725822,0.00255017243047811,0.0627932650589687,0.0462857980821421,0.0494064492023028,0.094426699875546,-0.0281497661637653,-0.0481982927938533,0.0325593463173111,-0.114782093082944,0.0738237278257753,-0.00129979040740302,0.0409758971305296,0.310711057667415,-0.0229516870619604,0.784411471951618,"1","-0.3185","-0.5175","4.047","-0.1336","0.04311","0.6842","1.473","0.03261","-1.48","-0.7432","0.05276","0.2741","0.7708","1.088","0.8794","0.3774","1","",4,0
"264",0.210181310237896,0.0748203055112949,-0.0867665667064189,0.0228289940558236,0.00581097470907138,-0.00733170685440948,0.215463353586362,0.147403138938199,0.0795587115578766,-0.0270028706406945,0.0561305036078742,0.0281589483042365,0.0112223081420341,-0.0301034732738169,0.040571037325405,0.0617420933808827,0.0360230419642859,-0.0670098108938724,0.771700292952029,"1","0.2613","-0.1661","3.333","0.6496","0.9883","0.6595","0.8328","0.03995","-0.1915","-0.5958","0.03414","0.5663","0.3867","0.4653","0.9306","0.4511","3","",4,0
"265",0.211919352453675,0.152183707237223,-0.0478467899282828,0.029262098958296,0.06272460934083,-0.0543423026399315,0.106323051378521,0.0333756360605489,0.121455732838832,-0.0430793431031496,0.0832440477876412,0.0188958955197224,0.0672509012413206,-0.0277402814614904,0.0753055000965647,-0.0469726891579869,0.145169419483599,0.0315013034829905,0.918629849588923,"1","0.1108","-0.2978","5.662","0.5438","0.9964","0.8287","0.3759","0.009929","-0.1505","-0.6753","0.0257","0.1804","0.9674","1.095","0.7648","0.06279","2","",4,0
"266",0.203932472513906,-0.0194564280900079,-0.0184620128172636,0.0681844682772297,-0.0102472032269832,0.0856677612346884,0.0406037337360626,0.0315146266435795,0.0358141865821991,0.0186354182388515,0.102445099722805,-0.00663234402636886,0.0341876050446406,-0.0408845237009687,0.00978284721628175,0.0540320626152367,0.120207972093352,-0.0239063947418443,0.685419347315396,"1","0.4073","-0.06776","4.596","0.9076","1.427","0.8698","0.8151","0.008847","-0.08612","-0.5264","0.04873","0.1551","0.8179","0.864","0.9453","0.3152","3","",4,0
"267",0.214133604771394,0.021049070362455,0.00276346529851729,0.0262614839098217,-0.0151923091937366,0.0369817031313865,0.0128283495921743,0.0659447653861691,0.12209576354901,-0.00854473365809666,0.00304746131669398,-0.0283296559214669,0.0480101658300374,0.177006896641576,0.0573082621947103,0.0210445097332501,-0.0126799863715924,-0.17993433074362,0.563794485828683,"1","-0.1852","-0.4519","3.813","0.004901","0.1187","0.7358","1.172","0.01318","-0.01733","-0.7558","0.02597","0.2409","0.6102","0.6297","0.5404","0.003956","1","",4,0
"268",0.196118628948751,0.0176416172643511,-0.0530761784525423,0.0500006162343679,0.0563842789393293,0.0734562128414901,-0.0818441571578605,0.0239154667644742,-0.140181996451386,0.0387060526725523,0.13523141502554,-0.00374184070358441,0.0707760205378379,0.12532621496306,0.139040256108716,-0.0441332521452109,-0.0315014546490766,0.109208569884119,0.681326470624929,"1","1.446","0.5979","2.423","2.238","2.992","1.287","1.386","-0.0715","5.519","-0.284","0.4283","0.4368","0.6483","1.216","3.098","4.53","5","",4,0
"269",0.211669444806945,-0.0717516044660637,-0.0300631114388758,0.0385325853257001,0.00313548029219995,-0.0201293564384924,-0.0471394090645677,0.0264122392733978,0.262053539048197,-0.0232038627499551,0.0995468427972706,-0.0702068928388249,0.0365152449751071,-0.0471944099971284,-0.0456548693024436,0.0845244882662581,-0.0600320952321196,0.203325830280103,0.550340083536707,"1","-0.1162","-0.3862","4.301","0.1302","0.358","0.5392","0.3723","0.1125","-0.4944","-0.6864","0.008642","1.996","0.3404","0.5033","0.8058","0.2384","1","",4,0
"270",0.193851851264058,0.0743961937319695,0.0282488025871856,0.0447991729973106,0.00701379191498319,-0.00383053148274259,0.0761679654086404,0.0584937793356662,0.0623968355183073,-0.0470353060613224,0.0276660745940969,0.0108413127823551,-0.0629328810959203,-0.0650199776754365,0.0984565530597874,0.0143021011141328,-0.0357918087671211,0.150085762050656,0.632109691276606,"1","0.1611","-0.2268","5.332","0.5428","0.9106","0.9151","0.5781","0.01178","-0.1133","-0.614","0.05775","0.1811","0.8587","0.9342","0.7851","0.08393","3","",4,0
"271",0.211795167962355,0.0617788454738414,0.116936794061605,0.0290910689823234,-0.0236190174698157,0.013414026621957,0.0727913025494592,0.0120247498153836,-0.0382812868641018,-0.00363184516225201,0.0283617156364465,0.00735999775078433,0.14118923965261,0.0624769844160855,0.0129034791876085,0.0112797646901378,0.0518208684137828,0.0465389896792984,0.814230845397508,"1","-0.04117","-0.3454","5.298","0.2506","0.5317","0.9632","0.2071","0.005341","-0.2411","-0.6659","0.04782","0.1072","1.089","1.196","0.9065","0.1165","2","",4,0
"272",0.229923368283633,0.0623471132958282,0.0662432049125182,0.0215240963704816,-0.0182014077468605,-0.028299105154819,-0.00437912002520091,-0.0635481710856783,0.105810634521865,0.0399787851603736,0.0938208841970741,0.0215087460494365,0.064098270180174,0.130045246124498,-0.0345575072592458,0.0739617727573614,-0.0158236086013913,-0.133815404985954,0.610637796994094,"1","0.1262","-0.3387","3.671","0.6721","1.225","0.7841","2.131","0.02354","-2.317","-0.6907","0.03063","0.5017","0.7159","0.7766","1.097","1.194","2","",4,0
"273",0.203713245533491,-0.00912986014284428,-0.0483246947759804,0.0161750863508943,0.0216321285359493,-0.0151187426484883,0.121203330426323,0.0509212895507296,0.0765696257366955,0.00735428901219726,0.186682083463659,0.0743491948535564,0.0600262104999523,-0.0280009566712719,0.0420038722112118,0.0909851893379182,0.142270076269152,-0.0117481166592697,0.981563250883875,"1","0.03079","-0.3513","6.122","0.4616","0.9321","0.8505","0.6404","0.01016","-0.0696","-0.6881","0.03403","0.1245","0.9206","1.039","0.6913","0.02178","2","",4,0
"274",0.201895055029238,0.0286806278843025,-0.0498965643318189,0.035747896742554,0.0209969025202592,0.0679130509877345,0.0902480907875758,0.0777525119155456,0.107012014698582,0.151779926449512,0.056000470546341,-0.00744664152190211,0.078299671662844,-0.0297209676021969,-0.0068917109055302,0.072819446032044,0.0505051274148635,-0.00834643483530928,0.93734847347464,"1","0.5216","0.001454","5.576","1.051","1.581","0.9899","0.4911","0.001272","-0.09771","-0.5057","0.01884","0.1965","0.8572","0.8803","1.014","0.3345","4","",4,0
"275",0.190027286498568,0.0668496027465346,-0.0498043755804773,0.0530288947885879,0.0938630569146507,-0.0299241812010221,0.141746606230263,0.0285445862216113,0.00867079228425882,-0.0468376281726549,0.0577233267576396,-0.0319615269247833,0.0736899838794851,-0.0245578387475107,0.119576661766322,0.140573751885098,0.0577683446529796,0.0444317052228745,0.893409049222425,"1","0.1487","-0.1974","5.027","0.4713","0.7845","0.8883","0.6194","0.00728","-0.6281","-0.5809","0.06139","0.1267","0.9879","1.147","1.015","0.5208","3","",4,0
"276",0.188260537171903,0.0510794637905432,-0.0667014517352646,0.0155900401611572,0.0763176399484199,0.00388669597526953,0.0256901401658722,0.254657620060055,-0.0691010858392053,0.0538457072700079,0.248954284790879,0.0901365744354719,0.0380143823574947,0.00945357839893124,0.0528282675693456,-0.063663106245765,-0.0158401599780749,-0.0458435738900509,0.84756555440699,"1","0.5543","0.01248","3.506","1.066","1.534","1.092","0.7253","-0.006753","0.4205","-0.5214","0.02673","0.5435","1.001","1.064","1.374","2.973","4","",4,0
"277",0.188111127882418,0.0100352917033717,-0.00268851709549364,0.0518833213832221,0.0189034145356079,0.0809569226321636,0.153910929649265,0.0274484236220376,-0.0406425355809534,-0.024142590602647,0.121200330531479,0.0142072681865242,0.145257314298926,-0.031152059829845,0.0954766809719335,0.12587865233713,-0.00593056226132782,0.0175571345348957,0.946270546898706,"1","0.302","-0.1332","4.762","0.731","1.15","0.9875","0.6129","0.001244","-0.1218","-0.5693","0.04337","0.1146","1.021","1.084","1.003","0.2982","3","",4,0
